Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest
2020-04-21,21.42,22.61,6.47,11.57,-8.86,13.33,197375.0,144073.0
2020-04-22,13.93,16.19,10.28,13.78,2.21,13.39,103370.0,124652.0
2020-04-23,14.46,18.25,13.36,16.5,2.72,16.63,62395.0,108065.0
2020-04-24,17.39,17.96,15.64,16.94,0.44,16.87,42816.0,104540.0
2020-04-27,16.94,16.94,11.89,12.78,-4.16,13.23,53202.0,102600.0
2020-04-28,12.47,13.7,10.08,12.34,-0.44,12.05,62335.0,94363.0
2020-04-29,13.21,16.77,13.15,15.06,2.72,15.28,38889.0,81854.0
2020-04-30,15.95,19.42,15.66,18.84,3.78,17.74,28153.0,73497.0
2020-05-01,19.6,20.4,18.07,19.78,0.94,19.52,31010.0,71177.0
2020-05-04,19.1,21.43,18.05,20.39,0.61,19.65,20849.0,67653.0
2020-05-05,21.35,25.45,21.21,24.56,4.17,23.5,25623.0,65032.0
2020-05-06,25.61,25.7,22.59,23.99,-0.57,23.8,21245.0,62856.0
2020-05-07,23.87,26.72,22.96,23.55,-0.44,25.24,23369.0,57634.0
2020-05-08,23.72,24.98,23.37,24.74,1.19,24.18,14770.0,55850.0
2020-05-11,24.57,25.58,23.69,24.14,-0.6,24.51,7759.0,51606.0
2020-05-12,24.37,26.22,24.26,25.78,1.64,25.46,13373.0,49315.0
2020-05-13,25.32,26.45,24.8,25.29,-0.49,25.58,11832.0,52357.0
2020-05-14,25.62,27.94,25.26,27.56,2.27,27.13,14217.0,44854.0
2020-05-15,27.65,29.89,27.23,29.43,1.87,28.78,10320.0,25641.0
2020-05-18,29.74,33.08,29.74,31.65,2.13,31.94,44317.0,74558.0
2020-05-19,32.62,32.74,31.17,31.96,0.31,31.86,34696.0,76798.0
2020-05-20,31.64,33.76,31.62,33.49,1.53,32.97,26529.0,79343.0
2020-05-21,33.55,34.65,33.28,33.92,0.43,34.01,24110.0,77324.0
2020-05-22,33.97,34.01,30.72,33.25,-0.67,32.51,24272.0,78541.0
2020-05-25,33.25,34.18,32.5,33.72,0.47,33.53,3499.0,78285.0
2020-05-26,33.98,34.8,33.41,34.35,0.63,34.1,18839.0,77831.0
2020-05-27,34.09,34.27,31.78,32.81,-1.54,33.11,20240.0,74680.0
2020-05-28,31.76,34.2,31.3,33.71,0.9,32.9,21754.0,75641.0
2020-05-29,33.5,35.77,32.38,35.49,1.78,33.91,17332.0,70548.0
2020-06-01,35.08,35.87,34.28,35.44,-0.05,35.01,17414.0,65412.0
2020-06-02,35.43,37.05,35.43,36.81,1.37,36.34,16966.0,59858.0
2020-06-03,37.13,38.13,35.9,37.29,0.48,36.84,27173.0,55064.0
2020-06-04,36.97,37.63,36.42,37.41,0.12,37.08,15512.0,55042.0
2020-06-05,37.24,39.68,37.06,39.55,2.14,39.04,22763.0,54847.0
2020-06-08,39.46,40.41,37.97,38.19,-1.36,38.73,24542.0,53733.0
2020-06-09,38.55,39.09,37.08,38.94,0.75,38.18,22889.0,51179.0
2020-06-10,38.28,39.91,37.74,39.6,0.66,38.87,33190.0,49009.0
2020-06-11,38.7,38.82,35.42,36.34,-3.26,36.7,50155.0,46494.0
2020-06-12,35.69,37.0,34.49,36.26,-0.08,36.11,25668.0,40926.0
2020-06-15,36.16,37.25,34.37,37.12,0.86,35.9,32092.0,36039.0
2020-06-16,37.11,39.06,36.39,38.38,1.26,37.96,30358.0,30653.0
2020-06-17,37.8,38.73,37.23,37.96,-0.42,38.0,21851.0,26528.0
2020-06-18,37.5,38.96,37.13,38.84,0.88,38.46,11823.0,19191.0
2020-06-19,39.36,40.6,38.52,39.83,0.78,39.76,36374.0,59406.0
2020-06-22,39.15,40.78,39.15,40.73,0.9,40.23,19892.0,57495.0
2020-06-23,40.88,41.6,39.78,40.37,-0.36,40.71,24960.0,58822.0
2020-06-24,40.13,40.54,37.32,38.01,-2.36,38.53,48958.0,56927.0
2020-06-25,38.01,39.22,37.09,38.72,0.71,38.22,32241.0,52450.0
2020-06-26,38.99,39.35,37.79,38.49,-0.23,38.38,29545.0,48787.0
2020-06-29,37.99,39.9,37.53,39.7,1.21,39.18,26777.0,46634.0
2020-06-30,39.4,40.23,38.86,39.27,-0.43,39.41,23828.0,41428.0
2020-07-01,39.64,40.58,39.06,39.82,0.55,39.77,21336.0,39953.0
2020-07-02,39.64,40.74,39.54,40.65,0.83,40.23,21702.0,39422.0
2020-07-03,40.3,40.47,39.86,40.24,-0.41,40.17,5628.0,38073.0
2020-07-06,40.3,41.07,40.17,40.63,0.39,40.67,18556.0,37368.0
2020-07-07,40.69,40.95,39.92,40.62,-0.01,40.56,19421.0,35912.0
2020-07-08,40.3,41.07,40.23,40.9,0.28,40.75,16860.0,32357.0
2020-07-09,40.88,40.94,39.28,39.62,-1.28,39.93,18424.0,31164.0
2020-07-10,39.66,40.77,38.55,40.55,0.93,39.86,24545.0,26905.0
2020-07-13,40.41,40.71,39.5,40.1,-0.45,40.25,22800.0,27292.0
2020-07-14,39.55,40.56,39.09,40.29,0.19,39.93,20553.0,26113.0
2020-07-15,40.49,41.27,40.09,41.2,0.91,40.8,19142.0,22034.0
2020-07-16,41.01,41.15,40.52,40.75,-0.45,40.8,15117.0,19516.0
2020-07-17,40.78,40.89,40.04,40.59,-0.16,40.57,7566.0,14861.0
2020-07-20,40.73,41.03,39.98,40.92,0.17,40.67,22724.0,68681.0
2020-07-21,40.88,42.51,40.87,41.92,1.0,42.0,30040.0,67532.0
2020-07-22,41.59,42.03,41.15,41.9,-0.02,41.57,31141.0,67984.0
2020-07-23,41.66,42.35,40.83,41.07,-0.83,41.58,31575.0,66100.0
2020-07-24,41.11,41.66,40.66,41.29,0.22,41.08,25860.0,65288.0
2020-07-27,41.18,41.81,40.49,41.6,0.31,41.15,30449.0,63549.0
2020-07-28,41.7,41.92,40.86,41.04,-0.56,41.16,25952.0,61005.0
2020-07-29,41.18,41.57,40.94,41.27,0.23,41.31,29266.0,60408.0
2020-07-30,41.28,41.35,38.74,39.92,-1.35,39.88,39466.0,59366.0
2020-07-31,40.32,40.53,39.66,40.27,0.35,40.13,21224.0,58436.0
2020-08-03,40.35,41.25,39.59,41.01,0.74,40.8,21058.0,54410.0
2020-08-04,40.7,42.08,40.15,41.7,0.69,41.3,34655.0,54746.0
2020-08-05,41.5,43.51,41.5,42.19,0.49,42.81,41091.0,51795.0
2020-08-06,42.3,42.65,41.62,41.95,-0.24,42.14,26352.0,49528.0
2020-08-07,42.09,42.17,41.08,41.22,-0.73,41.42,27298.0,47697.0
2020-08-10,41.4,42.33,41.3,41.94,0.72,42.04,24451.0,49335.0
2020-08-11,41.99,42.92,41.48,41.61,-0.33,42.19,34883.0,46614.0
2020-08-12,41.59,42.91,41.56,42.67,1.06,42.52,25519.0,43443.0
2020-08-13,42.57,42.84,42.09,42.24,-0.43,42.38,22734.0,40989.0
2020-08-14,42.42,42.46,41.62,42.01,-0.23,42.01,18333.0,37383.0
2020-08-17,42.15,42.96,41.82,42.89,0.88,42.64,18732.0,32342.0
2020-08-18,42.84,42.99,42.12,42.89,0.0,42.74,12807.0,22732.0
2020-08-19,42.9,43.23,42.56,43.11,-0.01,42.98,34709.0,48872.0
2020-08-20,42.87,42.89,41.65,42.82,-0.29,42.47,36937.0,49084.0
2020-08-21,42.87,42.95,41.47,42.34,-0.48,42.09,37008.0,46853.0
2020-08-24,42.42,42.89,42.25,42.62,0.28,42.57,37622.0,45870.0
2020-08-25,42.52,43.57,42.47,43.35,0.73,43.2,37738.0,47552.0
2020-08-26,43.4,43.78,43.02,43.39,0.04,43.45,31202.0,47772.0
2020-08-27,43.35,43.45,42.37,43.04,-0.35,42.91,31775.0,45465.0
2020-08-28,42.9,43.41,42.7,42.97,-0.07,42.99,24300.0,45370.0
2020-08-31,42.99,43.57,42.56,42.61,-0.36,43.02,15186.0,47186.0
2020-09-01,42.85,43.44,42.72,42.76,0.15,43.07,21382.0,44433.0
2020-09-02,43.04,43.2,41.24,41.51,-1.25,42.07,28398.0,43491.0
2020-09-03,41.73,41.8,40.23,41.37,-0.14,41.09,31891.0,45156.0
2020-09-04,41.02,41.85,39.37,39.77,-1.6,40.25,34041.0,46622.0
2020-09-07,39.39,39.57,38.59,39.08,-0.69,39.09,8199.0,43497.0
2020-09-08,39.24,39.32,36.15,36.76,-2.32,36.93,52641.0,42856.0
2020-09-09,36.66,38.44,36.27,38.05,1.29,37.62,34441.0,39424.0
2020-09-10,37.78,38.12,36.92,37.3,-0.75,37.55,26635.0,37049.0
2020-09-11,37.25,37.81,36.68,37.33,0.03,37.33,28710.0,35541.0
2020-09-14,37.19,37.64,36.83,37.26,-0.07,37.24,27151.0,33251.0
2020-09-15,37.33,38.55,37.07,38.28,1.02,38.01,21611.0,30878.0
2020-09-16,38.48,40.34,38.45,40.16,1.88,39.85,32997.0,30379.0
2020-09-17,40.24,41.25,39.42,40.97,0.81,40.76,20973.0,29555.0
2020-09-18,40.89,41.46,40.31,41.11,0.14,41.02,8348.0,23190.0
2020-09-21,41.29,41.45,38.87,39.54,-1.78,39.68,42143.0,52531.0
2020-09-22,39.96,40.26,39.2,39.8,0.26,39.77,23797.0,54337.0
2020-09-23,39.73,40.74,39.28,39.93,0.13,40.03,22084.0,55532.0
2020-09-24,39.37,40.36,39.32,40.31,0.38,40.01,22014.0,54876.0
2020-09-25,40.25,40.61,39.72,40.25,-0.06,40.14,18140.0,54398.0
2020-09-28,39.99,40.79,39.7,40.6,0.35,40.39,18365.0,53609.0
2020-09-29,40.57,40.68,38.42,39.29,-1.31,39.28,35443.0,52692.0
2020-09-30,39.14,40.38,38.69,40.22,0.93,39.7,24755.0,50912.0
2020-10-01,40.01,40.45,37.62,38.72,-1.5,38.49,23840.0,46319.0
2020-10-02,38.49,38.56,36.65,37.05,-1.67,37.22,20457.0,39357.0
2020-10-05,37.11,39.7,37.11,39.22,2.17,39.04,20451.0,37906.0
2020-10-06,39.19,40.86,39.13,40.67,1.45,40.41,24041.0,36094.0
2020-10-07,39.87,40.35,39.29,39.95,-0.72,39.74,32696.0,33631.0
2020-10-08,40.05,41.33,39.77,41.19,1.24,40.98,29425.0,33941.0
2020-10-09,41.2,41.41,40.4,40.6,-0.59,40.89,15031.0,30657.0
2020-10-12,40.38,40.4,39.06,39.43,-1.17,39.55,20867.0,30855.0
2020-10-13,39.61,40.53,39.37,40.2,0.77,40.15,21570.0,29523.0
2020-10-14,40.15,41.15,39.84,41.04,0.84,40.77,21241.0,23944.0
2020-10-15,41.22,41.22,39.24,40.96,-0.08,40.33,14576.0,17588.0
2020-10-16,40.98,41.02,40.14,40.88,-0.08,40.7,11476.0,15602.0
2020-10-19,40.98,41.45,40.77,41.06,-0.06,41.15,38749.0,94802.0
2020-10-20,40.85,41.89,40.47,41.7,0.64,41.26,33702.0,92721.0
2020-10-21,41.39,41.58,39.79,40.03,-1.67,40.44,41454.0,94017.0
2020-10-22,39.91,41.01,39.73,40.64,0.61,40.54,20177.0,94698.0
2020-10-23,40.6,40.9,39.58,39.85,-0.79,40.15,19555.0,92644.0
2020-10-26,39.77,39.77,38.29,38.56,-1.29,38.67,29490.0,92805.0
2020-10-27,38.62,39.82,38.52,39.57,1.01,39.28,22647.0,93681.0
2020-10-28,38.87,38.97,36.98,37.39,-2.18,37.54,40059.0,90351.0
2020-10-29,37.61,37.72,34.95,36.17,-1.22,36.03,39950.0,84409.0
2020-10-30,36.16,36.58,35.22,35.79,-0.38,35.66,19972.0,83924.0
2020-11-02,35.11,37.14,33.68,36.81,1.02,35.76,31673.0,80768.0
2020-11-03,37.08,38.32,36.59,37.66,0.85,37.81,19564.0,79136.0
2020-11-04,38.15,39.23,37.27,39.15,1.49,38.58,24917.0,74436.0
2020-11-05,38.89,39.36,38.3,38.79,-0.36,38.81,18932.0,72830.0
2020-11-06,38.4,38.52,37.07,37.14,-1.65,37.56,29876.0,71111.0
2020-11-09,37.38,41.33,37.23,40.29,3.15,40.15,48699.0,70377.0
2020-11-10,39.54,41.84,39.53,41.36,1.07,41.0,31308.0,65260.0
2020-11-11,41.6,43.04,41.33,41.45,0.09,42.14,27811.0,61053.0
2020-11-12,41.39,42.19,40.88,41.12,-0.33,41.57,26915.0,58356.0
2020-11-13,40.57,40.84,40.08,40.13,-0.99,40.39,21593.0,53953.0
2020-11-16,40.28,42.09,40.18,41.34,1.21,41.39,25313.0,52946.0
2020-11-17,41.38,41.68,40.57,41.43,0.09,41.22,20653.0,46740.0
2020-11-18,41.22,42.45,41.09,41.82,0.39,41.92,14215.0,37304.0
2020-11-19,41.6,42.15,41.28,41.9,-0.11,41.78,36810.0,46170.0
2020-11-20,41.81,42.54,41.67,42.42,0.52,42.18,31857.0,46570.0
2020-11-23,42.48,43.36,42.32,43.06,0.64,42.93,32860.0,45322.0
2020-11-24,43.05,45.19,43.03,44.91,1.85,44.44,37504.0,43663.0
2020-11-25,44.81,46.26,44.73,45.71,0.8,45.56,34621.0,43272.0
2020-11-26,45.79,46.08,44.74,44.93,-0.78,45.17,6216.0,40782.0
2020-11-27,44.98,45.7,44.57,45.53,0.6,45.28,15319.0,40749.0
